Species,x,y
0,336015.8252,8202367.848
0,326415.8252,8185567.848
0,385615.8252,8070367.848
0,337615.8252,8144767.848
0,449615.8252,7884767.848
0,394415.8252,8030367.848
0,340815.8252,8084767.848
0,292815.8252,8283967.848
0,354415.8252,8069567.848
0,398415.8252,7973567.848
0,393615.8252,7999167.848
0,348015.8252,8135167.848
0,344815.8252,8111967.848
0,476815.8252,7857567.848
0,399215.8252,8012767.848
0,395215.8252,8076767.848
0,363215.8252,8055167.848
0,396015.8252,8007167.848
0,415215.8252,7915167.848
0,377615.8252,8058367.848
0,349615.8252,8029567.848
0,498415.8252,7855967.848
0,437615.8252,7895967.848
0,382415.8252,7946367.848
0,405615.8252,7943167.848
0,444015.8252,7862367.848
0,396815.8252,8022367.848
0,353615.8252,7997567.848
0,428815.8252,7891967.848
0,442415.8252,7879167.848
0,397615.8252,7925567.848
0,408815.8252,7887967.848
0,367215.8252,7947167.848
0,384815.8252,8023967.848
0,492815.8252,7825567.848
0,346415.8252,8086367.848
0,333615.8252,8207167.848
0,371215.8252,8092767.848
0,319215.8252,8235167.848
0,380815.8252,7913567.848
0,420015.8252,7928767.848
0,336015.8252,8164767.848
0,366415.8252,8100767.848
0,427215.8252,7895167.848
0,352815.8252,8122367.848
0,302415.8252,8251967.848
0,399215.8252,7963167.848
0,381615.8252,8103967.848
0,371215.8252,8113567.848
0,320815.8252,8209567.848
0,357615.8252,8069567.848
0,368815.8252,8087167.848
0,344815.8252,8048767.848
0,336815.8252,8171967.848
0,300815.8252,8283167.848
0,373615.8252,8098367.848
0,308015.8252,8179967.848
0,360015.8252,8027967.848
0,348015.8252,8103167.848
0,472815.8252,7845567.848
0,396015.8252,8067167.848
0,465615.8252,7926367.848
0,359215.8252,8046367.848
0,392015.8252,7985567.848
0,390415.8252,7985567.848
0,299215.8252,8181567.848
0,432015.8252,7871967.848
0,290415.8252,8209567.848
0,489615.8252,7848767.848
0,384815.8252,7966367.848
0,338415.8252,8071967.848
0,278415.8252,8191967.848
0,392015.8252,7980767.848
0,434415.8252,7861567.848
0,371215.8252,7986367.848
0,482415.8252,7839167.848
0,342415.8252,8138367.848
0,309615.8252,8231967.848
0,292015.8252,8283967.848
0,286415.8252,8207167.848
0,402415.8252,7960767.848
0,274415.8252,8220767.848
0,304015.8252,8235967.848
0,397615.8252,7959967.848
0,418415.8252,7932767.848
0,411215.8252,7908767.848
0,270415.8252,8193567.848
0,288815.8252,8190367.848
0,371215.8252,7944767.848
0,480015.8252,7829567.848
0,360015.8252,8065567.848
0,406415.8252,7947967.848
0,380015.8252,7957567.848
0,337615.8252,8073567.848
0,308815.8252,8203167.848
0,407215.8252,8051967.848
0,380015.8252,8127967.848
0,376015.8252,7918367.848
0,310415.8252,8242367.848
0,382415.8252,8079167.848
0,315215.8252,8258367.848
0,376015.8252,7914367.848
0,449615.8252,7931967.848
0,301615.8252,8306367.848
0,411215.8252,7944767.848
0,364015.8252,8031967.848
0,339215.8252,8030367.848
0,332015.8252,8199167.848
0,421615.8252,7933567.848
0,402415.8252,7908767.848
0,328815.8252,8147167.848
0,266415.8252,8196767.848
0,329615.8252,8071167.848
0,298415.8252,8241567.848
0,472015.8252,7866367.848
0,408815.8252,7953567.848
0,401615.8252,7951967.848
0,357615.8252,8114367.848
0,493615.8252,7836767.848
0,382415.8252,7974367.848
0,395215.8252,8081567.848
0,423215.8252,7889567.848
0,372815.8252,7931167.848
0,359215.8252,8118367.848
0,397615.8252,8035967.848
0,349615.8252,8031167.848
0,432015.8252,7893567.848
0,260015.8252,8204767.848
0,342415.8252,8073567.848
0,369615.8252,8115967.848
0,405615.8252,7907967.848
0,487215.8252,7846367.848
0,313615.8252,8278367.848
0,375215.8252,8091967.848
0,332015.8252,8223967.848
0,376815.8252,8017567.848
0,372815.8252,7993567.848
0,296815.8252,8227167.848
0,403215.8252,8019967.848
0,299215.8252,8307967.848
0,393615.8252,8067167.848
0,386415.8252,7979967.848
0,361615.8252,7956767.848
0,410415.8252,7949567.848
0,436815.8252,7863967.848
0,342415.8252,8011167.848
0,496015.8252,7849567.848
0,304015.8252,8303167.848
0,410415.8252,7950367.848
0,314415.8252,8267967.848
0,304015.8252,8216767.848
0,425615.8252,7931167.848
0,397615.8252,8023967.848
0,355215.8252,8116767.848
0,466415.8252,7838367.848
0,311215.8252,8279167.848
0,357615.8252,8145567.848
0,485615.8252,7823167.848
0,381615.8252,7927167.848
0,374415.8252,7960767.848
0,401615.8252,7935967.848
0,276815.8252,8217567.848
0,280815.8252,8216767.848
0,300815.8252,8287967.848
0,375215.8252,7936767.848
0,284815.8252,8203967.848
0,350415.8252,8118367.848
0,309615.8252,8275167.848
0,448015.8252,7880767.848
0,340015.8252,8023967.848
0,387215.8252,8023967.848
0,288815.8252,8194367.848
0,313615.8252,8259967.848
0,347215.8252,8106367.848
0,367215.8252,8129567.848
0,389615.8252,8101567.848
0,319215.8252,8230367.848
0,408015.8252,7899167.848
0,372815.8252,8043167.848
0,346415.8252,8097567.848
0,350415.8252,8120767.848
0,376015.8252,8037567.848
0,379215.8252,8017567.848
0,266415.8252,8188767.848
0,384015.8252,8052767.848
0,318415.8252,8195167.848
0,296815.8252,8295967.848
0,368815.8252,7946367.848
0,344815.8252,8025567.848
0,404815.8252,8035167.848
0,416015.8252,7970367.848
0,367215.8252,8035167.848
0,289615.8252,8295967.848
0,355215.8252,8075967.848
0,365615.8252,8083967.848
0,267215.8252,8202367.848
0,491215.8252,7863167.848
0,370415.8252,7940767.848
0,336015.8252,8092767.848
0,407215.8252,7895967.848
0,415215.8252,7971967.848
0,467215.8252,7835967.848
0,260015.8252,8209567.848
0,349615.8252,8072767.848
0,313615.8252,8229567.848
0,370415.8252,7975967.848
0,292815.8252,8249567.848
0,320015.8252,8248767.848
0,481615.8252,7852767.848
0,388015.8252,8082367.848
0,468015.8252,7855167.848
0,438415.8252,7859967.848
0,298415.8252,8233567.848
0,344015.8252,8051967.848
0,381615.8252,8002367.848
0,401615.8252,8032767.848
0,306415.8252,8259967.848
0,382415.8252,8111967.848
0,332015.8252,8070367.848
0,415215.8252,7955967.848
0,494415.8252,7824767.848
0,412015.8252,7968767.848
0,404015.8252,8043967.848
0,351215.8252,8129567.848
0,349615.8252,8132767.848
0,316815.8252,8196767.848
0,406415.8252,7934367.848
0,370415.8252,8051167.848
0,347215.8252,8135167.848
0,412015.8252,7935967.848
0,294415.8252,8308767.848
0,468015.8252,7852767.848
0,424815.8252,7971167.848
0,323215.8252,8155967.848
0,367215.8252,8123967.848
0,393615.8252,8027967.848
0,268815.8252,8199167.848
0,354415.8252,7978367.848
0,375215.8252,7933567.848
0,344815.8252,8091967.848
0,347215.8252,8080767.848
0,353615.8252,8066367.848
0,372815.8252,8103967.848
0,383215.8252,8014367.848
0,366415.8252,8036767.848
0,364815.8252,7995167.848
0,402415.8252,7952767.848
0,384015.8252,7994367.848
0,372015.8252,8107167.848
0,383215.8252,7974367.848
0,342415.8252,8162367.848
0,325615.8252,8234367.848
0,308015.8252,8254367.848
0,369615.8252,8083167.848
0,342415.8252,8014367.848
0,336015.8252,8062367.848
0,434415.8252,7863967.848
0,423215.8252,7971967.848
0,375215.8252,8048767.848
0,333615.8252,8163967.848
0,488015.8252,7851167.848
0,317615.8252,8155967.848
0,301615.8252,8175967.848
0,334415.8252,8155967.848
0,394415.8252,8078367.848
0,390415.8252,8005567.848
0,280015.8252,8182367.848
0,306415.8252,8188767.848
0,386415.8252,8052767.848
0,380015.8252,7919167.848
0,310415.8252,8249567.848
0,365615.8252,8081567.848
0,328015.8252,8168767.848
0,315215.8252,8251967.848
0,447215.8252,7855167.848
0,344815.8252,8059967.848
0,407215.8252,7944767.848
0,420815.8252,7955967.848
0,352815.8252,8144767.848
0,272815.8252,8200767.848
0,344015.8252,8090367.848
0,367215.8252,8082367.848
0,313615.8252,8213567.848
0,348015.8252,8000767.848
0,316815.8252,8159167.848
0,348815.8252,7999167.848
0,362415.8252,8006367.848
0,365615.8252,8041567.848
0,320815.8252,8235967.848
0,419215.8252,7947167.848
0,344815.8252,8011167.848
0,350415.8252,7985567.848
0,352815.8252,7953567.848
0,373615.8252,7997567.848
0,276015.8252,8178367.848
0,336015.8252,8079167.848
0,462415.8252,7857567.848
0,379215.8252,8123167.848
0,391215.8252,8031167.848
0,368015.8252,7992767.848
0,309615.8252,8187167.848
0,302415.8252,8228767.848
0,479215.8252,7865567.848
0,411215.8252,7883967.848
0,295215.8252,8225567.848
0,381615.8252,8096767.848
0,351215.8252,8031167.848
0,417615.8252,7933567.848
0,304815.8252,8233567.848
0,338415.8252,8030367.848
0,422415.8252,7978367.848
0,340815.8252,8148767.848
0,342415.8252,8100767.848
0,362415.8252,8083167.848
0,316815.8252,8253567.848
0,476015.8252,7833567.848
0,339215.8252,8139167.848
0,355215.8252,8041567.848
0,380815.8252,7992767.848
0,417615.8252,7951167.848
0,335215.8252,8071167.848
0,349615.8252,8084767.848
0,376815.8252,8033567.848
0,395215.8252,7953567.848
0,430415.8252,7893567.848
0,344015.8252,8049567.848
0,316015.8252,8227967.848
0,359215.8252,8005567.848
0,362415.8252,8084767.848
0,484015.8252,7883167.848
0,390415.8252,7990367.848
0,382415.8252,7992767.848
0,310415.8252,8207967.848
0,416015.8252,7928767.848
0,324815.8252,8237567.848
0,370415.8252,8003167.848
0,458415.8252,7928767.848
0,395215.8252,7969567.848
0,304015.8252,8271967.848
0,325615.8252,8142367.848
0,345615.8252,8061567.848
0,340815.8252,8103167.848
0,315215.8252,8173567.848
0,414415.8252,7915967.848
0,348815.8252,8105567.848
0,393615.8252,7996767.848
0,323215.8252,8198367.848
0,328815.8252,8143967.848
0,372815.8252,8055167.848
0,376815.8252,8083967.848
0,348815.8252,8032767.848
0,346415.8252,8012767.848
0,362415.8252,7937567.848
0,494415.8252,7826367.848
0,324015.8252,8231967.848
0,396015.8252,8046367.848
0,393615.8252,8042367.848
0,321615.8252,8158367.848
0,487215.8252,7827967.848
0,336815.8252,8075967.848
0,473615.8252,7835167.848
0,367215.8252,8131967.848
0,279215.8252,8182367.848
0,467215.8252,7855167.848
0,416015.8252,7899167.848
0,414415.8252,7977567.848
0,363215.8252,8049567.848
0,410415.8252,7944767.848
0,357615.8252,8028767.848
0,356015.8252,8027967.848
0,365615.8252,8043167.848
0,313615.8252,8279967.848
0,419215.8252,7892767.848
0,368815.8252,8005567.848
0,352015.8252,8047167.848
0,384815.8252,8095967.848
0,265615.8252,8219967.848
0,304015.8252,8179967.848
0,376015.8252,8080767.848
0,294415.8252,8216767.848
0,359215.8252,7999967.848
0,332815.8252,8095967.848
0,335215.8252,8147967.848
0,328815.8252,8215967.848
0,411215.8252,7915167.848
0,392815.8252,8003967.848
0,322415.8252,8170367.848
0,305615.8252,8261567.848
0,365615.8252,7971167.848
0,359215.8252,8107167.848
0,395215.8252,8066367.848
0,298415.8252,8230367.848
0,313615.8252,8255167.848
0,484815.8252,7853567.848
0,339215.8252,8144767.848
0,406415.8252,8048767.848
0,387215.8252,8041567.848
0,425615.8252,7883167.848
0,404015.8252,8051967.848
0,382415.8252,7953567.848
0,333615.8252,8200767.848
0,334415.8252,8059967.848
0,392815.8252,7915967.848
0,395215.8252,7942367.848
0,368015.8252,8077567.848
0,325615.8252,8148767.848
0,423215.8252,7887167.848
0,333615.8252,8100767.848
0,377615.8252,7987967.848
0,260815.8252,8195967.848
0,358415.8252,8015167.848
0,380015.8252,8043967.848
0,373615.8252,8020767.848
0,347215.8252,8114367.848
0,393615.8252,8011967.848
0,375215.8252,8082367.848
0,292815.8252,8291967.848
0,315215.8252,8213567.848
0,338415.8252,8023967.848
0,311215.8252,8307967.848
0,308815.8252,8207167.848
0,402415.8252,7941567.848
0,370415.8252,8103967.848
0,363215.8252,7949567.848
0,443215.8252,7883167.848
0,396015.8252,7909567.848
0,348815.8252,8013567.848
0,307215.8252,8205567.848
0,294415.8252,8191967.848
0,358415.8252,8023167.848
0,431215.8252,7866367.848
0,379215.8252,8052767.848
0,460015.8252,7840767.848
0,388815.8252,7997567.848
0,331215.8252,8176767.848
0,281615.8252,8216767.848
0,359215.8252,7963967.848
0,333615.8252,8080767.848
0,395215.8252,7916767.848
0,355215.8252,8142367.848
0,315215.8252,8215167.848
0,424015.8252,7982367.848
0,384015.8252,7965567.848
0,340015.8252,8151967.848
0,436015.8252,7896767.848
0,372815.8252,7991167.848
0,284015.8252,8229567.848
0,330415.8252,8212767.848
0,306415.8252,8195967.848
0,313615.8252,8191967.848
0,374415.8252,8058367.848
0,327215.8252,8233567.848
0,292815.8252,8193567.848
0,325615.8252,8203967.848
0,381615.8252,8063967.848
0,348015.8252,7996767.848
0,371215.8252,8064767.848
0,408015.8252,7911967.848
0,337615.8252,8044767.848
0,322415.8252,8207967.848
0,490415.8252,7861567.848
0,471215.8252,7867167.848
0,368815.8252,7987167.848
0,367215.8252,8080767.848
0,340015.8252,8059167.848
0,400815.8252,7949567.848
0,453615.8252,7872767.848
0,417615.8252,7921567.848
0,332015.8252,8078367.848
0,429615.8252,7890367.848
0,360815.8252,8079967.848
0,427215.8252,7967967.848
0,352015.8252,8039967.848
0,428015.8252,7872767.848
0,429615.8252,7887967.848
0,425615.8252,7875167.848
0,342415.8252,8035167.848
0,422415.8252,7975967.848
0,421615.8252,7935167.848
0,435215.8252,7865567.848
0,409615.8252,7903967.848
0,308015.8252,8231167.848
0,307215.8252,8287167.848
0,395215.8252,8004767.848
0,332015.8252,8160767.848
0,427215.8252,7969567.848
0,390415.8252,7971167.848
0,326415.8252,8207167.848
0,364015.8252,8066367.848
0,373615.8252,8122367.848
0,375215.8252,7997567.848
0,333615.8252,8094367.848
0,277615.8252,8201567.848
0,316015.8252,8200767.848
0,295215.8252,8237567.848
0,425615.8252,7876767.848
0,487215.8252,7855167.848
0,395215.8252,7962367.848
0,292815.8252,8282367.848
0,323215.8252,8203167.848
0,312815.8252,8281567.848
0,380015.8252,8063967.848
0,428015.8252,7888767.848
0,448815.8252,7935167.848
0,405615.8252,7911167.848
0,400815.8252,7906367.848
0,323215.8252,8163967.848
0,409615.8252,7926367.848
0,361615.8252,8035967.848
0,322415.8252,8241567.848
0,292815.8252,8199167.848
0,403215.8252,8051967.848
0,344815.8252,8101567.848
0,351215.8252,8055967.848
0,300015.8252,8229567.848
0,335215.8252,8226367.848
0,478415.8252,7835967.848
0,353615.8252,8118367.848
0,350415.8252,8134367.848
0,349615.8252,8071167.848
0,411215.8252,7912767.848
0,350415.8252,8079967.848
0,384815.8252,7983167.848
0,346415.8252,8040767.848
0,351215.8252,8047967.848
0,308015.8252,8204767.848
0,289615.8252,8184767.848
0,354415.8252,7987167.848
0,324015.8252,8255167.848
0,479215.8252,7835967.848
0,398415.8252,7974367.848
0,386415.8252,8021567.848
0,328815.8252,8177567.848
0,448815.8252,7870367.848
0,366415.8252,7947167.848
0,343215.8252,8018367.848
0,371215.8252,8036767.848
0,335215.8252,8103967.848
0,423215.8252,7972767.848
0,314415.8252,8231167.848
0,369615.8252,8015967.848
0,318415.8252,8243967.848
0,387215.8252,8062367.848
0,396815.8252,8066367.848
0,304815.8252,8193567.848
0,382415.8252,8047967.848
0,344815.8252,8013567.848
0,409615.8252,7892767.848
0,360815.8252,8035167.848
0,356015.8252,8134367.848
0,318415.8252,8215167.848
0,314415.8252,8298367.848
0,317615.8252,8192767.848
0,329615.8252,8062367.848
0,316015.8252,8184767.848
0,379215.8252,8062367.848
0,374415.8252,7963967.848
0,395215.8252,7920767.848
0,343215.8252,8034367.848
0,296015.8252,8207167.848
0,334415.8252,8219167.848
0,334415.8252,8203167.848
0,324015.8252,8245567.848
0,270415.8252,8198367.848
0,304015.8252,8191967.848
0,440815.8252,7863167.848
0,388815.8252,7951967.848
0,420815.8252,7965567.848
0,300815.8252,8295167.848
0,408015.8252,7899967.848
0,457615.8252,7843967.848
0,377615.8252,8043967.848
0,346415.8252,8092767.848
0,379215.8252,7916767.848
0,384815.8252,8003167.848
0,352015.8252,7995967.848
0,347215.8252,8023167.848
0,414415.8252,7955167.848
0,372815.8252,8049567.848
0,360815.8252,8085567.848
0,414415.8252,7890367.848
0,392015.8252,7975167.848
0,370415.8252,8067167.848
0,401615.8252,7943167.848
0,476815.8252,7834367.848
0,375215.8252,7991167.848
0,387215.8252,8133567.848
0,326415.8252,8063967.848
0,311215.8252,8240767.848
0,353615.8252,8078367.848
0,450415.8252,7870367.848
0,402415.8252,7969567.848
0,320015.8252,8225567.848
0,465615.8252,7863967.848
0,380015.8252,8089567.848
0,350415.8252,8071967.848
0,425615.8252,7909567.848
0,340015.8252,8044767.848
0,380015.8252,8015967.848
0,304015.8252,8247967.848
0,381615.8252,7931967.848
0,365615.8252,7934367.848
0,348015.8252,8019967.848
0,371215.8252,8099167.848
0,308815.8252,8212767.848
0,368015.8252,8038367.848
0,436015.8252,7873567.848
0,359215.8252,8131967.848
0,347215.8252,8092767.848
0,364015.8252,7968767.848
0,380015.8252,7949567.848
0,284015.8252,8223167.848
0,283215.8252,8200767.848
0,414415.8252,7931167.848
0,380015.8252,7955167.848
0,344815.8252,8031967.848
0,376015.8252,8000767.848
0,392815.8252,8075967.848
0,363215.8252,8051967.848
0,384815.8252,7957567.848
0,376015.8252,8110367.848
0,384815.8252,8038367.848
0,359215.8252,7967167.848
0,383215.8252,8029567.848
0,372015.8252,7997567.848
0,416015.8252,7895967.848
0,372015.8252,7969567.848
0,342415.8252,8003167.848
0,395215.8252,7985567.848
0,336815.8252,8091967.848
0,315215.8252,8230367.848
0,309615.8252,8252767.848
0,324815.8252,8204767.848
0,357615.8252,8141567.848
0,361615.8252,8098367.848
0,384815.8252,7963167.848
0,394415.8252,7982367.848
0,384815.8252,8057567.848
0,389615.8252,7991167.848
0,397615.8252,7978367.848
0,393615.8252,7975167.848
0,384815.8252,8092767.848
0,375215.8252,8009567.848
0,386415.8252,7975967.848
0,491215.8252,7854367.848
0,423215.8252,7912767.848
0,418415.8252,7889567.848
0,373615.8252,8108767.848
0,389615.8252,7974367.848
0,480815.8252,7862367.848
0,364015.8252,7944767.848
0,320015.8252,8249567.848
0,437615.8252,7866367.848
0,363215.8252,8104767.848
0,333615.8252,8065567.848
0,351215.8252,8043167.848
0,372015.8252,8103967.848
0,344815.8252,8093567.848
0,335215.8252,8151167.848
0,389615.8252,8020767.848
0,305615.8252,8174367.848
0,337615.8252,8061567.848
0,480015.8252,7845567.848
0,392015.8252,8023167.848
0,424815.8252,7959167.848
0,366415.8252,8055967.848
0,308015.8252,8256767.848
0,472815.8252,7858367.848
