"x","y","occ"
509244.386215537,-3302453.84449524,0
-868648.490615773,-2378153.03270778,0
55652.3211716897,-1676369.0830173,0
184027.433919948,-2711928.32585325,0
757436.270862171,-3935771.06738665,0
1014186.49635869,-4928538.60597319,0
569152.772164725,-3910096.044837,0
688969.5440631,-3781720.93208874,0
894369.724460314,-3815954.29548828,0
-988465.262514148,-2420944.7369572,0
55652.3211716897,-3088495.32324815,0
646177.83981368,-2104286.1255115,0
-1210982.12461113,-3388037.25299408,0
1005628.1555088,-3439387.29809339,0
-1253773.82886055,-2249777.91995952,0
1792995.51369813,-3610554.11509107,0
-1887091.05175196,-2660578.28075395,0
-680364.991918327,-3396595.59384397,0
-1570432.44030625,-4004237.79418573,0
-543431.538320185,-3165520.3908971,0
389427.614317162,-3798837.61378851,0
-278122.971973783,-1573668.99281869,0
1313728.42610463,-3721812.54613956,0
-1433498.98670811,-3747487.56868921,0
483569.363665886,-2652019.93990407,0
1288053.40355497,-2087169.44381173,0
-962790.239964497,-3259662.14024583,0
320960.887518091,-2600669.89480476,0
962836.451259385,-3105612.00494791,0
-1048373.64846334,-3216870.43599641,0
-286681.312823667,-1993027.69446301,0
1202469.99505613,-2634903.2582043,0
-757390.059567283,-2557878.19055534,0
-979906.921664264,-2900211.8245507,0
-1142515.39781206,-2549319.84970546,0
1707412.10519929,-3524970.70659223,0
-774506.74126705,-3088495.32324815,0
492127.70451577,-2626344.91735442,0
-1827182.66580277,-3405153.93469385,0
851578.020210894,-2241219.57910964,0
-1142515.39781206,-3079936.98239826,0
-81281.132426453,-3079936.98239826,0
-1459174.00925776,-3961446.08993631,0
-89839.4732763369,-3533529.04744211,0
1792995.51369813,-3285337.16279548,0
-586223.242569604,-1984469.35361312,0
586269.453864493,-2900211.8245507,0
-1621782.48540556,-2985795.23304954,0
706086.225762867,-4038471.15758526,0
1792995.51369813,-2917328.50625047,0
355194.250917627,-2506528.14545604,0
-1339357.23735939,-2652019.93990407,0
-1219540.46546101,-2814628.41605186,0
-1638899.16710533,-3841629.31803793,0
-1416382.30500834,-2814628.41605186,0
-1056931.98931322,-2455178.10035674,0
141235.729670529,-1830419.21831521,0
115560.707120877,-2001586.03531289,0
-1501965.71350718,-3405153.93469385,0
-183981.22262506,-2891653.48370082,0
320960.887518091,-3174078.73174699,0
-106956.154976105,-2489411.46375627,0
962836.451259385,-3482179.00234281,0
663294.521513448,-2711928.32585325,0
-1561874.09945637,-3610554.11509107,0
406544.29601693,-3567762.41084165,0
1459220.22055265,-2763278.37095256,0
397985.955167046,-3696137.52358991,0
-329473.017073087,-1804744.19576556,0
-979906.921664264,-3156962.05004722,0
466452.681966118,-2489411.46375627,0
-723156.696167747,-2061494.42126208,0
-1151073.73866194,-3721812.54613956,0
-1074048.67101299,-2883095.14285093,0
1296611.74440486,-3884421.02228735,0
12860.6169222701,-1693485.76471707,0
-911440.194865193,-2044377.73956231,0
851578.020210894,-1590785.67451846,0
1116886.5865573,-4329454.74648132,0
1262378.38100532,-2018702.71701266,0
-1938441.09685126,-2652019.93990407,0
-1733040.91645405,-3362362.23044443,0
1442103.53885288,-2848861.7794514,0
1005628.1555088,-3062820.3006985,0
860136.361060778,-3114170.3457978,0
-1869974.37005219,-2831745.09775163,0
1211028.33590602,-2549319.84970546,0
680411.203213216,-3020028.59644908,0
1193911.65420625,-2001586.03531289,0
757436.270862171,-4175404.6111834,0
-1510524.05435707,-3362362.23044443,0
-1022698.62591368,-2557878.19055534,0
192585.774769832,-2857420.12030128,0
81327.3437213414,-3362362.23044443,0
945719.769559617,-3097053.66409803,0
1741645.46859882,-2840303.43860151,0
620502.817264028,-2934445.18795024,0
312402.546668207,-3499295.68404257,0
-1365032.25990904,-3773162.59123886,0
124119.047970761,-3430828.9572435,0
-757390.059567283,-3045703.61899873,0
449336.00026635,-2489411.46375627,0
141235.729670529,-3131287.02749757,0
-115514.495825989,-2686253.3033036,0
-671806.651068443,-3388037.25299408,0
-38489.4281770334,-2463736.44120662,0
997069.814658921,-2754720.03010267,0
765994.611712055,-4329454.74648132,0
1245261.69930555,-4611879.99452748,0
-697481.673618095,-3148403.70919733,0
-902881.854015309,-2138519.48891103,0
492127.70451577,-3713254.20528967,0
1193911.65420625,-4731696.76642586,0
902928.065310198,-4183962.95203329,0
1151119.94995683,-3242545.45854606,0
98444.0254211093,-3062820.3006985,0
-423614.76642181,-3439387.29809339,0
654736.180663564,-3892979.36313724,0
-988465.262514148,-3259662.14024583,0
1211028.33590602,-1881769.26341451,0
740319.589162403,-4286663.0422319,0
-29931.0873271495,-1693485.76471707,0
680411.203213216,-2455178.10035674,0
192585.774769832,-1813302.53661544,0
-286681.312823667,-1684927.42386718,0
654736.180663564,-3405153.93469385,0
-774506.74126705,-1744835.80981637,0
1159678.29080672,-4192521.29288317,0
-860090.14976589,-3114170.3457978,0
-1570432.44030625,-3841629.31803793,0
611944.476414144,-4081262.86183468,0
-1014140.2850638,-2318244.64675859,0
-945673.558264729,-2420944.7369572,0
-363706.380472622,-2095727.78466161,0
-1459174.00925776,-3679020.84189014,0
894369.724460314,-2549319.84970546,0
920044.747009965,-3097053.66409803,0
1510570.26565196,-2694811.64415349,0
-269564.631123899,-3413712.27554374,0
158352.411370297,-1753394.15066626,0
1168236.6316566,-4012796.13503561,0
526361.067915305,-3473620.66149292,0
1262378.38100532,-2737603.34840291,0
-1099723.69356264,-3062820.3006985,0
731761.248312519,-2703369.98500337,0
-877206.831465657,-2540761.50885558,0
1561920.31075126,-2840303.43860151,0
-919998.535715077,-2335361.32845836,0
1262378.38100532,-2985795.23304954,0
-1938441.09685126,-2977236.89219966,0
115560.707120877,-2104286.1255115,0
937161.428709733,-2814628.41605186,0
-440731.448121578,-3405153.93469385,0
-1578990.78115614,-3251103.79939594,0
825902.997661242,-1916002.62681405,0
1091211.56400764,-3679020.84189014,0
-1288007.19226009,-3670462.50104025,0
1236703.35845567,-2266894.60165929,0
-1750157.59815382,-3216870.43599641,0
-979906.921664264,-2934445.18795024,0
1579036.99245103,-3233987.11769617,0
1544803.62905149,-3858745.9997377,0
1390753.49375358,-3978562.77163607,0
-594781.583419488,-3054261.95984861,0
235377.479019252,-2147077.82976092,0
825902.997661242,-2720486.66670314,0
611944.476414144,-3815954.29548828,0
-29931.0873271495,-3567762.41084165,0
-1852857.68835242,-2634903.2582043,0
1288053.40355497,-3867304.34058758,0
-492081.493220881,-2061494.42126208,0
-1844299.34750254,-2677694.96245372,0
-1014140.2850638,-3636229.13764072,0
-868648.490615773,-3311012.18534513,0
483569.363665886,-3028586.93729896,0
-928556.876564961,-2112844.46636138,0
1852903.89964731,-3447945.63894327,0
115560.707120877,-1573668.99281869,0
-1578990.78115614,-2506528.14545604,0
-842973.468066122,-3379478.9121442,0
-201097.904324828,-1830419.21831521,0
-98397.8141262209,-1779069.17321591,0
-962790.239964497,-2797511.73435209,0
-1724482.57560417,-3037145.27814884,0
774552.952561939,-3970004.43078619,0
979953.132959153,-2934445.18795024,0
-303797.994523435,-1787627.51406579,0
1202469.99505613,-3927212.72653677,0
-1330798.89650951,-2626344.91735442,0
1502011.92480207,-2925886.84710035,0
731761.248312519,-3071378.64154838,0
64210.6620215736,-2900211.8245507,0
-1236657.14716078,-2943003.52880012,0
1467778.56140254,-4004237.79418573,0
278169.183268672,-1599344.01536835,0
-1767274.27985358,-2797511.73435209,0
-1467732.35010765,-3011470.25559919,0
1253820.04015544,-2686253.3033036,0
825902.997661242,-1830419.21831521,0
-1955557.77855103,-2711928.32585325,0
-1570432.44030625,-3199753.75429664,0
-1929882.75600138,-2720486.66670314,0
962836.451259385,-1573668.99281869,0
1818670.53624778,-3311012.18534513,0
-226772.92687448,-1522318.94771939,0
1228145.01760579,-3944329.40823654,0
-1544757.4177566,-2806070.07520198,0
-885765.172315541,-2746161.68925279,0
72769.0028714575,-1933119.30851382,0
-1501965.71350718,-3910096.044837,0
-261006.290274015,-2669136.62160383,0
72769.0028714575,-2600669.89480476,0
894369.724460314,-3910096.044837,0
-149747.859225524,-3097053.66409803,0
-1065490.3301631,-2412386.39610732,0
278169.183268672,-2677694.96245372,0
971394.792109269,-3756045.90953909,0
-218214.586024596,-3542087.38829199,0
1305170.08525474,-2643461.59905418,0
1715970.44604917,-3747487.56868921,0
380869.273467279,-3721812.54613956,0
389427.614317162,-1907444.28596417,0
1561920.31075126,-3396595.59384397,0
-894323.513165425,-2925886.84710035,0
-1373590.60075892,-3944329.40823654,0
765994.611712055,-2181311.19316045,0
252494.16071902,-3807395.9546384,0
-338031.357922971,-3379478.9121442,0
1262378.38100532,-2746161.68925279,0
825902.997661242,-3841629.31803793,0
-1476290.69095753,-2583553.213105,0
-1861416.02920231,-2652019.93990407,0
-1151073.73866194,-2583553.213105,0
-1810065.984103,-2609228.23565465,0
141235.729670529,-3037145.27814884,0
-243889.608574247,-1470968.90262009,0
748877.930012287,-4004237.79418573,0
851578.020210894,-4243871.33798248,0
1219586.6767559,-3002911.91474931,0
1005628.1555088,-4731696.76642586,0
-1835741.00665266,-2848861.7794514,0
-997023.603364032,-3456503.97979316,0
-988465.262514148,-3516412.36574234,0
774552.952561939,-2326802.98760848,0
-748831.718717399,-2823186.75690175,0
303844.205818323,-3670462.50104025,0
-483523.152370997,-2104286.1255115,0
-432173.107271694,-1625019.037918,0
218260.797319484,-2523644.82715581,0
-577664.90171972,-2463736.44120662,0
-997023.603364032,-2652019.93990407,0
406544.29601693,-2035819.39871243,0
-295239.653673551,-2874536.80200105,0
-1698807.55305451,-3336687.20789478,0
-1125398.71611229,-3208312.09514652,0
-748831.718717399,-1916002.62681405,0
-1501965.71350718,-3790279.27293863,0
449336.00026635,-1958794.33106347,0
1253820.04015544,-3576320.75169153,0
1082653.22315776,-2112844.46636138,0
-611898.265119256,-3028586.93729896,0
-1142515.39781206,-3704695.86443979,0
-12814.4056273817,-1659252.40131753,0
-12814.4056273817,-1907444.28596417,0
1561920.31075126,-2686253.3033036,0
1330845.10780439,-2840303.43860151,0
911486.406160082,-1479527.24346997,0
-1476290.69095753,-3918654.38568689,0
-971348.58081438,-2138519.48891103,0
-1185307.10206148,-3619112.45594095,0
-1861416.02920231,-2865978.46115116,0
-303797.994523435,-3311012.18534513,0
141235.729670529,-1779069.17321591,0
-175422.881775176,-2147077.82976092,0
-885765.172315541,-1950235.99021359,0
4302.27607238616,-1419618.85752078,0
-1664574.18965498,-3679020.84189014,0
-629014.946819024,-2266894.60165929,0
-1724482.57560417,-2754720.03010267,0
1690295.42349952,-3268220.48109571,0
-791623.422966818,-1642135.71961776,0
-1775832.62070347,-3524970.70659223,0
1219586.6767559,-2438061.41865697,0
860136.361060778,-1958794.33106347,0
1416428.51630323,-3807395.9546384,0
-21372.7464772656,-1547993.97026904,0
-466406.470671229,-2001586.03531289,0
-261006.290274015,-2266894.60165929,0
1039861.51890834,-3028586.93729896,0
552036.090464957,-2018702.71701266,0
1553361.96990138,-3670462.50104025,0
-1587549.12200602,-3131287.02749757,0
-1082607.01186287,-3833070.97718805,0
-1125398.71611229,-3079936.98239826,0
774552.952561939,-2900211.8245507,0
-406498.084722042,-1890327.6042644,0
-1827182.66580277,-2994353.57389942,0
-346589.698772854,-1847535.90001498,0
-1707365.8939044,-2771836.71180244,0
-440731.448121578,-2865978.46115116,0
-1065490.3301631,-2095727.78466161,0
1442103.53885288,-3653345.81934049,0
-474964.811521113,-2788953.39350221,0
-1065490.3301631,-2694811.64415349,0
-894323.513165425,-3738929.22783932,0
-397939.743872158,-2951561.86965,0
-654689.969368675,-1710602.44641684,0
278169.183268672,-1470968.90262009,0
-346589.698772854,-2985795.23304954,0
-183981.22262506,-1916002.62681405,0
1596153.6741508,-3807395.9546384,0
-1031256.96676357,-2463736.44120662,0
449336.00026635,-2737603.34840291,0
-1578990.78115614,-2865978.46115116,0
-1399265.62330858,-2609228.23565465,0
1074094.88230788,-4089821.20268457,0
1168236.6316566,-4740255.10727574,0
1099769.90485753,-1950235.99021359,0
-1262332.16971043,-3447945.63894327,0
1262378.38100532,-3293895.50364536,0
-329473.017073087,-3370920.57129432,0
-1202423.78376125,-3593437.4333913,0
-1288007.19226009,-2224102.89740987,0
-346589.698772854,-1505202.26601962,0
-569106.560869836,-3302453.84449524,0
560594.431314841,-2891653.48370082,0
209702.4564696,-1890327.6042644,0
851578.020210894,-2951561.86965,0
-149747.859225524,-3002911.91474931,0
-4256.06477749776,-2446619.75950685,0
1450661.87970277,-2994353.57389942,0
-2066816.20959952,-3122728.68664768,0
1168236.6316566,-3704695.86443979,0
372310.932617395,-2284011.28335906,0
-449289.788971461,-2112844.46636138,0
209702.4564696,-3550645.72914188,0
1407870.17545335,-3370920.57129432,0
-1869974.37005219,-3122728.68664768,0
-509198.174920649,-3559204.06999176,0
-1031256.96676357,-2831745.09775163,0
-1133957.05696217,-3336687.20789478,0
-928556.876564961,-2266894.60165929,0
-774506.74126705,-2729045.00755302,0
-149747.859225524,-1599344.01536835,0
-1946999.43770115,-3105612.00494791,0
-791623.422966818,-1975911.01276324,0
-808740.104666586,-2241219.57910964,0
-1228098.8063109,-3670462.50104025,0
-474964.811521113,-2515086.48630592,0
517802.727065421,-2438061.41865697,0
-1459174.00925776,-2480853.12290639,0
1313728.42610463,-4209637.97458294,0
-1741599.25730393,-3533529.04744211,0
-132631.177525757,-1505202.26601962,0
-509198.174920649,-1907444.28596417,0
-1527640.73605684,-3439387.29809339,0
355194.250917627,-3679020.84189014,0
-919998.535715077,-3713254.20528967,0
-1236657.14716078,-2977236.89219966,0
-1733040.91645405,-3935771.06738665,0
1099769.90485753,-3482179.00234281,0
184027.433919948,-1821860.87746533,0
-346589.698772854,-3079936.98239826,0
-1288007.19226009,-3302453.84449524,0
1159678.29080672,-4183962.95203329,0
-106956.154976105,-1890327.6042644,0
1322286.76695451,-2729045.00755302,0
962836.451259385,-3285337.16279548,0
1433545.198003,-3465062.32064304,0
637619.498963796,-2480853.12290639,0
697527.884912984,-4226754.65628271,0
1715970.44604917,-3097053.66409803,0
-654689.969368675,-1719160.78726672,0
-714598.355317863,-3447945.63894327,0
611944.476414144,-3336687.20789478,0
-697481.673618095,-2472294.7820565,0
902928.065310198,-3482179.00234281,0
449336.00026635,-2446619.75950685,0
1322286.76695451,-3927212.72653677,0
843019.67936101,-3251103.79939594,0
-303797.994523435,-2686253.3033036,0
1134003.26825706,-3191195.41344675,0
1493453.58395219,-3490737.34319269,0
971394.792109269,-3482179.00234281,0
-389381.403022274,-2112844.46636138,0
-945673.558264729,-2506528.14545604,0
-800181.763816702,-2480853.12290639,0
-1613224.14455567,-2908770.16540058,0
-295239.653673551,-3105612.00494791,0
-962790.239964497,-2035819.39871243,0
937161.428709733,-2771836.71180244,0
492127.70451577,-2711928.32585325,0
-842973.468066122,-3208312.09514652,0
1347961.78950416,-2463736.44120662,0
654736.180663564,-2917328.50625047,0
-526314.856620417,-3413712.27554374,0
1519128.60650184,-2857420.12030128,0
-149747.859225524,-2908770.16540058,0
-1604665.80370579,-3362362.23044443,0
-252447.949424131,-2771836.71180244,0
-1219540.46546101,-2634903.2582043,0
-740273.377867515,-3379478.9121442,0
1211028.33590602,-3482179.00234281,0
851578.020210894,-3028586.93729896,0
-945673.558264729,-2155636.1706108,0
-312356.335373319,-2951561.86965,0
1527686.94735172,-3054261.95984861,0
-1467732.35010765,-2934445.18795024,0
637619.498963796,-3567762.41084165,0
-1878532.71090208,-2583553.213105,0
-1322240.55565962,-3353803.88959455,0
329519.228367975,-2292569.62420894,0
29977.2986220379,-2574994.87225511,0
920044.747009965,-3465062.32064304,0
-363706.380472622,-2951561.86965,0
552036.090464957,-1941677.6493637,0
-269564.631123899,-2814628.41605186,0
1159678.29080672,-2266894.60165929,0
-1673132.53050486,-3225428.77684629,0
654736.180663564,-4303779.72393166,0
1125444.92740718,-3901537.70398712,0
817344.656811358,-3353803.88959455,0
1784437.17284824,-3456503.97979316,0
1099769.90485753,-3285337.16279548,0
1142561.60910695,-3499295.68404257,0
517802.727065421,-2147077.82976092,0
55652.3211716897,-2001586.03531289,0
252494.16071902,-3482179.00234281,0
-12814.4056273817,-3139845.36834745,0
-320914.676223203,-1838977.5591651,0
-132631.177525757,-2147077.82976092,0
928603.087859849,-1916002.62681405,0
269610.842418788,-3353803.88959455,0
-252447.949424131,-2634903.2582043,0
-175422.881775176,-2925886.84710035,0
688969.5440631,-4201079.63373306,0
-1638899.16710533,-3875862.68143747,0
1108328.24570741,-4851513.53832423,0
1476336.90225242,-3182637.07259687,0
-1561874.09945637,-3679020.84189014,0
-671806.651068443,-1753394.15066626,0
-363706.380472622,-2018702.71701266,0
1544803.62905149,-3362362.23044443,0
-64164.4507266852,-1556552.31111893,0
543477.749615073,-3165520.3908971,0
-688923.332768211,-2412386.39610732,0
89885.6845712253,-2797511.73435209,0
440777.659416466,-2258336.26080941,0
-124072.836675873,-3542087.38829199,0
1031303.17805846,-3122728.68664768,0
894369.724460314,-3644787.4784906,0
1390753.49375358,-2780395.05265233,0
-842973.468066122,-2549319.84970546,0
-1801507.64325312,-3276778.82194559,0
278169.183268672,-3293895.50364536,0
586269.453864493,-3054261.95984861,0
-654689.969368675,-3054261.95984861,0
-1433498.98670811,-3824512.63633816,0
-1519082.39520695,-3841629.31803793,0
1365078.47120393,-2335361.32845836,0
637619.498963796,-2249777.91995952,0
-868648.490615773,-2164194.51146068,0
663294.521513448,-2284011.28335906,0
894369.724460314,-3405153.93469385,0
868694.701910662,-4278104.70138201,0
1176794.97250648,-3242545.45854606,0
688969.5440631,-2617786.57650453,0
500686.045365653,-2181311.19316045,0
